# OpenSignals Text File Format. Version 1
# {"98:D3:51:FD:71:01": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FD:71:01", "device connection": "BTH98:D3:51:FD:71:01", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-12", "time": "10:15:47.763", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["EMGBITREV", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
9	0	0	0	0	505	515	0	571	39	11	
10	0	0	0	0	506	519	0	561	39	10	
11	0	0	0	0	505	518	0	554	38	9	
12	0	0	0	0	509	516	0	546	38	9	
13	0	0	0	0	512	511	0	540	38	9	
14	0	0	0	0	515	503	0	526	39	10	
15	0	0	0	0	520	492	0	526	39	11	
0	0	0	0	0	519	480	0	522	39	12	
1	0	0	0	0	512	475	0	515	39	12	
2	0	0	0	0	510	480	0	508	39	11	
3	0	0	0	0	502	489	0	503	39	9	
4	0	0	0	0	502	498	0	498	39	9	
5	0	0	0	0	501	506	0	495	39	9	
6	0	0	0	0	500	513	0	491	39	10	
7	0	0	0	0	502	518	0	486	38	11	
8	0	0	0	0	505	517	0	496	39	12	
9	0	0	0	0	505	515	0	478	39	12	
10	0	0	0	0	504	516	0	477	39	11	
11	0	0	0	0	505	518	0	479	39	10	
12	0	0	0	0	505	518	0	481	38	9	
13	0	0	0	0	507	514	0	479	39	9	
14	0	0	0	0	511	509	0	480	39	10	
15	0	0	0	0	514	502	0	482	39	11	
0	0	0	0	0	517	491	0	482	39	11	
1	0	0	0	0	518	479	0	482	39	12	
2	0	0	0	0	509	477	0	485	39	11	
3	0	0	0	0	507	483	0	490	39	10	
4	0	0	0	0	504	492	0	494	39	9	
5	0	0	0	0	503	502	0	497	39	9	
6	0	0	0	0	499	511	0	495	38	9	
7	0	0	0	0	500	517	0	489	39	10	
8	0	0	0	0	503	517	0	496	39	11	
9	0	0	0	0	506	516	0	515	39	12	
10	0	0	0	0	507	516	0	524	39	11	
11	0	0	0	0	506	519	0	543	39	11	
12	0	0	0	0	504	521	0	552	39	9	
13	0	0	0	0	508	520	0	556	39	9	
14	0	0	0	0	508	516	0	569	39	9	
15	0	0	0	0	510	511	0	565	39	10	
0	0	0	0	0	514	499	0	574	39	11	
1	0	0	0	0	517	485	0	574	38	12	
2	0	0	0	0	516	476	0	563	39	12	
3	0	0	0	0	511	477	0	547	38	11	
4	0	0	0	0	505	484	0	531	38	10	
5	0	0	0	0	504	496	0	520	39	9	
6	0	0	0	0	503	504	0	530	38	9	
7	0	0	0	0	502	513	0	538	39	10	
8	0	0	0	0	504	518	0	537	39	11	
9	0	0	0	0	507	519	0	549	39	11	
10	0	0	0	0	508	518	0	551	39	12	
11	0	0	0	0	505	516	0	557	39	11	
12	0	0	0	0	507	519	0	565	39	10	
13	0	0	0	0	505	523	0	559	39	9	
14	0	0	0	0	508	521	0	564	38	9	
15	0	0	0	0	511	516	0	563	39	9	
0	0	0	0	0	515	508	0	549	39	10	
1	0	0	0	0	516	495	0	549	39	11	
2	0	0	0	0	519	482	0	546	39	12	
3	0	0	0	0	514	476	0	561	39	11	
4	0	0	0	0	508	481	0	559	39	10	
5	0	0	0	0	505	490	0	566	39	9	
6	0	0	0	0	501	500	0	568	39	9	
7	0	0	0	0	501	508	0	557	38	9	
8	0	0	0	0	500	514	0	559	39	10	
9	0	0	0	0	504	516	0	547	39	11	
10	0	0	0	0	506	515	0	545	39	11	
11	0	0	0	0	505	514	0	549	39	12	
12	0	0	0	0	505	517	0	544	39	11	
13	0	0	0	0	505	520	0	554	39	10	
14	0	0	0	0	507	521	0	545	39	9	
15	0	0	0	0	509	517	0	544	39	9	
0	0	0	0	0	512	511	0	546	39	10	
1	0	0	0	0	515	502	0	537	39	11	
2	0	0	0	0	518	489	0	550	39	11	
3	0	0	0	0	516	477	0	550	39	12	
4	0	0	0	0	509	476	0	556	39	11	
5	0	0	0	0	506	484	0	566	39	10	
6	0	0	0	0	504	494	0	560	39	9	
7	0	0	0	0	503	503	0	568	39	8	
8	0	0	0	0	501	512	0	560	39	9	
9	0	0	0	0	502	519	0	557	38	10	
10	0	0	0	0	503	519	0	563	39	11	
11	0	0	0	0	506	518	0	554	39	12	
12	0	0	0	0	506	515	0	562	38	11	
13	0	0	0	0	504	517	0	556	38	10	
14	0	0	0	0	505	519	0	556	38	9	
15	0	0	0	0	508	517	0	559	39	8	
0	0	0	0	0	512	512	0	548	39	9	
1	0	0	0	0	513	505	0	551	38	10	
2	0	0	0	0	515	496	0	545	39	11	
3	0	0	0	0	519	485	0	550	39	11	
4	0	0	0	0	515	476	0	576	39	12	
5	0	0	0	0	509	480	0	558	39	11	
6	0	0	0	0	504	488	0	568	39	10	
7	0	0	0	0	501	498	0	558	39	9	
8	0	0	0	0	502	506	0	560	38	9	
9	0	0	0	0	502	515	0	558	39	10	
10	0	0	0	0	504	519	0	549	39	11	
11	0	0	0	0	505	519	0	556	38	11	
12	0	0	0	0	506	519	0	553	39	12	
13	0	0	0	0	505	519	0	558	39	11	
14	0	0	0	0	503	521	0	557	39	10	
15	0	0	0	0	508	523	0	547	39	9	
0	0	0	0	0	509	520	0	553	39	8	
1	0	0	0	0	514	514	0	546	39	9	
2	0	0	0	0	513	507	0	545	39	10	
3	0	0	0	0	518	496	0	551	39	11	
4	0	0	0	0	519	481	0	548	39	12	
5	0	0	0	0	511	476	0	561	39	11	
6	0	0	0	0	507	481	0	560	39	10	
7	0	0	0	0	503	491	0	563	39	9	
8	0	0	0	0	500	500	0	566	39	8	
9	0	0	0	0	501	510	0	556	39	9	
10	0	0	0	0	502	517	0	560	39	10	
11	0	0	0	0	504	519	0	553	39	11	
12	0	0	0	0	507	518	0	545	39	11	
13	0	0	0	0	506	514	0	540	39	12	
14	0	0	0	0	505	515	0	535	39	11	
15	0	0	0	0	504	518	0	531	38	10	
0	0	0	0	0	508	519	0	542	38	9	
1	0	0	0	0	509	515	0	545	38	9	
2	0	0	0	0	510	509	0	542	39	10	
3	0	0	0	0	517	498	0	538	39	11	
4	0	0	0	0	519	487	0	536	39	11	
5	0	0	0	0	520	475	0	539	39	12	
6	0	0	0	0	510	475	0	528	39	11	
7	0	0	0	0	505	483	0	518	39	10	
8	0	0	0	0	503	493	0	507	39	9	
9	0	0	0	0	502	503	0	497	39	8	
10	0	0	0	0	502	512	0	492	39	9	
11	0	0	0	0	504	517	0	481	39	10	
12	0	0	0	0	504	519	0	476	39	11	
13	0	0	0	0	505	518	0	478	39	12	
14	0	0	0	0	504	516	0	503	39	11	
15	0	0	0	0	504	518	0	522	39	10	
0	0	0	0	0	502	520	0	505	39	9	
1	0	0	0	0	510	519	0	496	39	8	
2	0	0	0	0	511	516	0	488	39	9	
3	0	0	0	0	512	509	0	487	39	10	
4	0	0	0	0	518	499	0	483	39	11	
5	0	0	0	0	519	486	0	483	39	11	
6	0	0	0	0	514	477	0	497	39	12	
7	0	0	0	0	508	476	0	523	39	11	
8	0	0	0	0	505	483	0	543	38	10	
9	0	0	0	0	504	493	0	520	38	9	
10	0	0	0	0	502	503	0	508	39	9	
11	0	0	0	0	502	511	0	498	38	10	
12	0	0	0	0	505	515	0	493	38	10	
13	0	0	0	0	507	515	0	486	39	11	
14	0	0	0	0	509	513	0	481	39	12	
15	0	0	0	0	504	513	0	476	39	11	
0	0	0	0	0	502	517	0	469	39	10	
1	0	0	0	0	504	518	0	463	39	9	
2	0	0	0	0	508	516	0	463	39	8	
3	0	0	0	0	511	511	0	464	39	9	
4	0	0	0	0	515	504	0	466	38	10	
5	0	0	0	0	517	494	0	474	39	11	
6	0	0	0	0	516	481	0	479	39	12	
7	0	0	0	0	511	476	0	483	39	11	
8	0	0	0	0	508	479	0	484	39	10	
9	0	0	0	0	503	487	0	484	39	9	
10	0	0	0	0	501	496	0	500	39	8	
11	0	0	0	0	500	506	0	488	39	9	
12	0	0	0	0	499	515	0	488	39	10	
13	0	0	0	0	504	515	0	487	39	11	
14	0	0	0	0	506	515	0	483	39	11	
15	0	0	0	0	507	513	0	496	39	12	
0	0	0	0	0	505	516	0	477	39	11	
1	0	0	0	0	506	519	0	472	39	10	
2	0	0	0	0	507	519	0	468	39	9	
3	0	0	0	0	510	513	0	471	39	9	
4	0	0	0	0	513	508	0	472	39	10	
5	0	0	0	0	516	498	0	476	39	10	
6	0	0	0	0	519	488	0	483	39	11	
7	0	0	0	0	518	476	0	508	39	12	
8	0	0	0	0	511	476	0	527	39	11	
9	0	0	0	0	507	482	0	526	38	10	
10	0	0	0	0	504	492	0	520	39	9	
11	0	0	0	0	502	501	0	512	39	8	
12	0	0	0	0	503	511	0	504	39	9	
13	0	0	0	0	505	516	0	519	38	10	
14	0	0	0	0	505	518	0	529	39	11	
15	0	0	0	0	505	517	0	533	39	12	
0	0	0	0	0	505	514	0	551	39	11	
1	0	0	0	0	503	515	0	549	38	10	
2	0	0	0	0	504	519	0	556	39	9	
3	0	0	0	0	507	518	0	557	39	8	
4	0	0	0	0	511	515	0	550	39	9	
5	0	0	0	0	514	509	0	558	39	10	
6	0	0	0	0	516	498	0	553	39	11	
7	0	0	0	0	516	486	0	553	39	11	
8	0	0	0	0	514	477	0	553	39	12	
9	0	0	0	0	508	481	0	543	39	11	
10	0	0	0	0	505	490	0	552	39	10	
11	0	0	0	0	502	498	0	551	39	9	
12	0	0	0	0	502	506	0	553	39	9	
13	0	0	0	0	500	517	0	552	39	10	
14	0	0	0	0	504	520	0	541	39	11	
15	0	0	0	0	504	519	0	545	39	11	
0	0	0	0	0	504	515	0	539	39	12	
1	0	0	0	0	505	517	0	537	39	11	
2	0	0	0	0	504	520	0	540	39	10	
3	0	0	0	0	506	523	0	531	39	9	
4	0	0	0	0	508	520	0	525	39	9	
5	0	0	0	0	510	515	0	520	39	9	
6	0	0	0	0	513	505	0	516	39	10	
7	0	0	0	0	517	494	0	521	39	11	
8	0	0	0	0	518	481	0	535	39	12	
9	0	0	0	0	511	477	0	536	39	11	
10	0	0	0	0	508	481	0	532	39	10	
11	0	0	0	0	504	491	0	529	39	9	
12	0	0	0	0	502	499	0	526	39	8	
13	0	0	0	0	500	505	0	516	39	9	
14	0	0	0	0	503	513	0	500	39	10	
15	0	0	0	0	504	517	0	485	38	11	
0	0	0	0	0	508	518	0	472	39	11	
1	0	0	0	0	508	517	0	462	39	12	
2	0	0	0	0	506	518	0	461	39	11	
3	0	0	0	0	505	521	0	455	39	10	
4	0	0	0	0	506	519	0	450	39	9	
5	0	0	0	0	507	517	0	449	39	9	
6	0	0	0	0	510	510	0	450	39	10	
7	0	0	0	0	513	501	0	448	39	11	
8	0	0	0	0	517	489	0	449	39	11	
9	0	0	0	0	517	477	0	449	39	12	
10	0	0	0	0	509	476	0	451	39	11	
11	0	0	0	0	509	483	0	456	39	10	
12	0	0	0	0	502	493	0	459	39	9	
13	0	0	0	0	503	503	0	463	39	8	
14	0	0	0	0	502	510	0	461	39	9	
15	0	0	0	0	504	515	0	465	39	10	
0	0	0	0	0	504	516	0	464	39	11	
1	0	0	0	0	506	513	0	483	39	12	
2	0	0	0	0	507	514	0	491	39	11	
3	0	0	0	0	507	518	0	511	39	11	
4	0	0	0	0	504	520	0	518	39	9	
5	0	0	0	0	508	519	0	521	39	8	
6	0	0	0	0	513	517	0	533	39	9	
7	0	0	0	0	513	510	0	528	39	10	
8	0	0	0	0	515	497	0	537	39	11	
9	0	0	0	0	518	486	0	536	39	11	
10	0	0	0	0	513	477	0	539	39	12	
11	0	0	0	0	509	478	0	550	39	11	
12	0	0	0	0	505	486	0	547	39	10	
13	0	0	0	0	501	497	0	559	39	9	
14	0	0	0	0	499	506	0	547	39	9	
15	0	0	0	0	499	512	0	553	39	10	
0	0	0	0	0	503	516	0	547	38	11	
1	0	0	0	0	506	516	0	558	39	11	
2	0	0	0	0	508	515	0	553	39	12	
3	0	0	0	0	505	515	0	547	39	11	
4	0	0	0	0	504	519	0	540	39	10	
5	0	0	0	0	506	521	0	527	39	9	
6	0	0	0	0	510	519	0	512	39	8	
7	0	0	0	0	512	513	0	495	39	9	
8	0	0	0	0	513	505	0	483	39	10	
9	0	0	0	0	515	492	0	485	39	11	
10	0	0	0	0	519	481	0	509	39	12	
11	0	0	0	0	512	475	0	517	39	11	
12	0	0	0	0	509	479	0	537	39	11	
13	0	0	0	0	507	488	0	545	39	9	
14	0	0	0	0	503	497	0	548	39	9	
15	0	0	0	0	502	508	0	555	39	9	
0	0	0	0	0	502	516	0	544	39	10	
1	0	0	0	0	504	519	0	536	39	11	
2	0	0	0	0	505	518	0	531	39	12	
3	0	0	0	0	507	516	0	528	39	12	
4	0	0	0	0	501	518	0	525	39	11	
5	0	0	0	0	502	521	0	521	39	10	
6	0	0	0	0	508	521	0	507	38	9	
7	0	0	0	0	507	516	0	493	38	9	
8	0	0	0	0	512	510	0	482	38	10	
9	0	0	0	0	514	500	0	474	39	11	
10	0	0	0	0	519	489	0	472	39	11	
11	0	0	0	0	519	477	0	473	38	12	
12	0	0	0	0	512	475	0	475	39	11	
13	0	0	0	0	506	481	0	479	39	10	
14	0	0	0	0	501	491	0	481	39	9	
15	0	0	0	0	500	501	0	483	39	9	
0	0	0	0	0	499	510	0	480	38	9	
1	0	0	0	0	499	517	0	473	38	10	
2	0	0	0	0	502	519	0	483	39	11	
3	0	0	0	0	507	516	0	507	38	12	
4	0	0	0	0	507	515	0	519	39	12	
5	0	0	0	0	505	519	0	537	39	11	
6	0	0	0	0	504	520	0	540	39	9	
7	0	0	0	0	509	519	0	541	39	9	
8	0	0	0	0	510	514	0	549	39	9	
9	0	0	0	0	512	508	0	548	39	10	
10	0	0	0	0	517	495	0	552	39	11	
11	0	0	0	0	517	483	0	556	39	12	
12	0	0	0	0	519	476	0	559	39	12	
13	0	0	0	0	512	476	0	570	39	11	
14	0	0	0	0	506	486	0	563	39	10	
15	0	0	0	0	504	496	0	563	39	9	
0	0	0	0	0	503	506	0	553	39	9	
1	0	0	0	0	504	514	0	545	39	10	
2	0	0	0	0	504	516	0	551	39	11	
3	0	0	0	0	505	517	0	544	39	11	
4	0	0	0	0	506	515	0	538	39	12	
5	0	0	0	0	505	515	0	534	39	11	
6	0	0	0	0	505	519	0	532	39	10	
7	0	0	0	0	506	521	0	529	39	9	
8	0	0	0	0	509	520	0	543	39	9	
9	0	0	0	0	512	516	0	542	39	9	
10	0	0	0	0	515	508	0	548	39	10	
11	0	0	0	0	515	496	0	537	39	11	
12	0	0	0	0	515	483	0	536	39	12	
13	0	0	0	0	509	476	0	534	39	12	
14	0	0	0	0	510	480	0	526	39	11	
15	0	0	0	0	505	489	0	513	39	9	
0	0	0	0	0	504	498	0	502	39	9	
1	0	0	0	0	502	507	0	493	39	9	
2	0	0	0	0	500	516	0	486	39	10	
3	0	0	0	0	504	520	0	482	38	11	
4	0	0	0	0	506	519	0	476	39	12	
5	0	0	0	0	505	517	0	474	39	12	
6	0	0	0	0	505	518	0	473	39	11	
7	0	0	0	0	504	521	0	472	39	10	
8	0	0	0	0	508	519	0	469	38	9	
9	0	0	0	0	508	516	0	465	39	9	
10	0	0	0	0	511	511	0	478	39	10	
11	0	0	0	0	516	502	0	506	39	11	
12	0	0	0	0	516	489	0	519	39	11	
13	0	0	0	0	518	479	0	545	39	12	
14	0	0	0	0	509	479	0	558	39	11	
15	0	0	0	0	507	484	0	564	39	10	
0	0	0	0	0	502	492	0	575	39	9	
1	0	0	0	0	501	502	0	569	39	9	
2	0	0	0	0	502	511	0	562	39	9	
3	0	0	0	0	502	516	0	556	39	10	
4	0	0	0	0	505	518	0	550	39	11	
5	0	0	0	0	509	514	0	538	39	12	
6	0	0	0	0	506	512	0	527	39	12	
7	0	0	0	0	508	515	0	514	39	11	
8	0	0	0	0	505	519	0	502	39	9	
9	0	0	0	0	509	518	0	495	39	9	
10	0	0	0	0	511	514	0	492	39	9	
11	0	0	0	0	512	510	0	490	39	10	
12	0	0	0	0	517	497	0	490	38	11	
13	0	0	0	0	519	485	0	492	38	12	
14	0	0	0	0	516	477	0	496	39	12	
15	0	0	0	0	508	478	0	497	38	11	
0	0	0	0	0	504	485	0	496	39	10	
1	0	0	0	0	503	494	0	492	38	9	
2	0	0	0	0	500	503	0	492	39	9	
3	0	0	0	0	499	511	0	495	39	10	
4	0	0	0	0	503	515	0	491	39	11	
5	0	0	0	0	505	514	0	490	38	12	
6	0	0	0	0	507	512	0	488	38	12	
7	0	0	0	0	503	513	0	486	38	11	
8	0	0	0	0	504	516	0	480	38	10	
9	0	0	0	0	506	517	0	474	38	9	
10	0	0	0	0	507	515	0	473	39	9	
11	0	0	0	0	511	510	0	475	39	9	
12	0	0	0	0	514	504	0	476	39	10	
13	0	0	0	0	517	493	0	480	39	11	
14	0	0	0	0	519	481	0	486	39	12	
15	0	0	0	0	515	476	0	493	39	12	
0	0	0	0	0	509	480	0	492	39	11	
1	0	0	0	0	504	488	0	492	39	9	
2	0	0	0	0	501	499	0	493	39	9	
3	0	0	0	0	499	511	0	494	39	9	
4	0	0	0	0	499	519	0	493	39	10	
5	0	0	0	0	503	522	0	491	39	11	
6	0	0	0	0	505	520	0	489	38	12	
7	0	0	0	0	507	518	0	487	39	12	
8	0	0	0	0	505	519	0	486	38	11	
9	0	0	0	0	507	521	0	480	39	10	
10	0	0	0	0	507	521	0	478	39	9	
11	0	0	0	0	505	518	0	478	39	9	
12	0	0	0	0	509	512	0	484	39	10	
13	0	0	0	0	513	503	0	485	39	11	
14	0	0	0	0	519	490	0	491	38	12	
15	0	0	0	0	518	480	0	493	38	12	
0	0	0	0	0	508	479	0	491	38	12	
1	0	0	0	0	505	486	0	500	38	10	
2	0	0	0	0	501	496	0	494	39	9	
3	0	0	0	0	500	503	0	495	39	9	
4	0	0	0	0	501	513	0	495	39	9	
5	0	0	0	0	502	519	0	495	38	10	
6	0	0	0	0	503	520	0	490	38	11	
7	0	0	0	0	507	517	0	485	39	12	
8	0	0	0	0	505	515	0	478	39	12	
9	0	0	0	0	504	517	0	472	38	11	
10	0	0	0	0	504	521	0	470	39	10	
11	0	0	0	0	508	520	0	470	39	9	
12	0	0	0	0	511	515	0	472	39	9	
13	0	0	0	0	513	510	0	474	39	10	
14	0	0	0	0	518	499	0	480	39	11	
15	0	0	0	0	517	485	0	480	39	12	
0	0	0	0	0	516	477	0	481	39	12	
1	0	0	0	0	508	479	0	480	39	11	
2	0	0	0	0	503	487	0	483	39	10	
3	0	0	0	0	501	496	0	484	39	9	
4	0	0	0	0	501	505	0	486	39	9	
5	0	0	0	0	499	514	0	485	39	10	
6	0	0	0	0	502	518	0	483	38	11	
7	0	0	0	0	505	519	0	480	39	12	
8	0	0	0	0	508	515	0	474	39	12	
9	0	0	0	0	507	513	0	470	39	12	
10	0	0	0	0	506	517	0	472	39	10	
11	0	0	0	0	505	519	0	478	39	9	
12	0	0	0	0	509	516	0	501	39	9	
13	0	0	0	0	512	512	0	514	39	9	
14	0	0	0	0	511	505	0	529	39	11	
15	0	0	0	0	517	495	0	546	39	11	
0	0	0	0	0	521	482	0	547	39	12	
1	0	0	0	0	515	476	0	564	39	12	
2	0	0	0	0	512	479	0	566	39	11	
3	0	0	0	0	504	487	0	572	39	10	
4	0	0	0	0	503	498	0	579	39	9	
5	0	0	0	0	501	508	0	572	39	9	
6	0	0	0	0	501	516	0	575	39	10	
7	0	0	0	0	500	517	0	564	39	11	
8	0	0	0	0	507	515	0	563	39	12	
9	0	0	0	0	508	512	0	562	39	12	
10	0	0	0	0	507	512	0	555	39	11	
11	0	0	0	0	506	516	0	561	39	10	
12	0	0	0	0	508	517	0	554	39	9	
13	0	0	0	0	510	514	0	555	39	9	
14	0	0	0	0	514	508	0	551	39	10	
15	0	0	0	0	515	500	0	541	39	11	
0	0	0	0	0	518	488	0	545	39	12	
1	0	0	0	0	517	478	0	538	39	12	
2	0	0	0	0	512	477	0	543	39	12	
3	0	0	0	0	505	482	0	554	39	11	
4	0	0	0	0	503	491	0	553	39	9	
5	0	0	0	0	502	500	0	564	39	9	
6	0	0	0	0	498	510	0	561	39	9	
7	0	0	0	0	500	516	0	559	39	11	
8	0	0	0	0	505	519	0	556	39	12	
9	0	0	0	0	505	515	0	544	39	12	
10	0	0	0	0	507	514	0	550	39	12	
11	0	0	0	0	506	517	0	557	39	11	
12	0	0	0	0	504	519	0	543	39	10	
13	0	0	0	0	507	520	0	546	39	9	
14	0	0	0	0	510	515	0	541	39	9	
15	0	0	0	0	511	507	0	548	39	10	
0	0	0	0	0	517	497	0	541	39	11	
1	0	0	0	0	519	485	0	544	39	12	
2	0	0	0	0	514	477	0	550	39	12	
3	0	0	0	0	508	479	0	549	39	11	
4	0	0	0	0	504	486	0	576	38	10	
5	0	0	0	0	504	497	0	559	39	9	
6	0	0	0	0	500	506	0	560	39	9	
7	0	0	0	0	500	512	0	563	39	10	
8	0	0	0	0	503	516	0	556	39	11	
9	0	0	0	0	504	516	0	558	39	12	
10	0	0	0	0	506	515	0	546	39	12	
11	0	0	0	0	505	516	0	544	39	12	
12	0	0	0	0	505	518	0	550	39	11	
13	0	0	0	0	503	520	0	543	39	9	
14	0	0	0	0	506	517	0	549	39	9	
15	0	0	0	0	511	512	0	538	39	10	
0	0	0	0	0	515	505	0	540	38	11	
1	0	0	0	0	517	494	0	543	39	12	
2	0	0	0	0	518	482	0	537	39	12	
3	0	0	0	0	515	474	0	534	39	12	
4	0	0	0	0	507	478	0	530	39	11	
5	0	0	0	0	502	487	0	518	39	10	
6	0	0	0	0	502	497	0	504	39	9	
7	0	0	0	0	500	505	0	491	39	9	
8	0	0	0	0	502	514	0	482	39	10	
9	0	0	0	0	503	519	0	510	39	11	
10	0	0	0	0	504	519	0	504	39	12	
11	0	0	0	0	507	518	0	508	39	12	
12	0	0	0	0	507	519	0	512	39	11	
13	0	0	0	0	504	520	0	516	39	10	
14	0	0	0	0	507	521	0	513	39	9	
15	0	0	0	0	510	516	0	520	39	9	
0	0	0	0	0	511	510	0	527	39	10	
1	0	0	0	0	514	499	0	523	39	11	
2	0	0	0	0	519	487	0	522	39	12	
3	0	0	0	0	520	474	0	523	39	12	
4	0	0	0	0	512	473	0	525	39	12	
5	0	0	0	0	506	480	0	516	39	11	
6	0	0	0	0	503	490	0	508	39	9	
7	0	0	0	0	502	500	0	495	39	9	
8	0	0	0	0	501	510	0	484	39	10	
9	0	0	0	0	501	516	0	476	38	11	
10	0	0	0	0	503	519	0	483	39	12	
11	0	0	0	0	507	517	0	502	39	12	
